,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
173,"$1,750,000 ",25,"$1,850,000",3.31,-,Jamie McGinn,LW,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,750,000 ","$1,850,000"
174,"$1,500,000 ",36,"$1,500,000",2.83,-,Jean-Sebastien Giguere,G,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,500,000 ",-
175,"$1,480,769 ",29,"$2,000,000",2.80,-,Maxime Talbot,C,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,800,000 ","$2,000,000"
176,"$1,150,000 ",29,"$1,120,513",2.17,-,Cody McLeod,LW,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,150,000 ","$1,120,513"
177,"$1,100,000 ",28,"$1,100,000",2.08,-,John Mitchell,C,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,100,000 ","$1,100,000"
178,"$1,000,000 ",27,"$1,000,000",1.89,-,Patrick Bordeleau,RW,-,Colorado Avalanche 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
179,"$925,000 ",20,"$832,500",1.75,"$2,650,000",Gabriel Landeskog,LW,"$92,500",Colorado Avalanche 2013-2014 Salary Cap ,"$925,000 ","$925,000"
180,"$925,000 ",18,"$832,500",1.75,"$2,850,000",Nathan MacKinnon,C,"$92,500",Colorado Avalanche 2013-2014 Salary Cap ,"$925,000 ","$3,960,000"
181,"$900,000 ",29,"$900,000",1.70,-,Andre Benoit,D,-,Colorado Avalanche 2013-2014 Salary Cap ,"$900,000 ","$900,000"
182,"$667,333 ",22,"$750,000",1.26,-,Tyson Barrie,D,"$90,000",Colorado Avalanche 2013-2014 Salary Cap ,"$667,333 ","$840,000"
183,"$600,000 ",30,"$600,000",1.13,-,Nate Guenin,D,-,Colorado Avalanche 2013-2014 Salary Cap ,"$600,000 ","$600,000"
184,"$600,000 ",26,"$600,000",1.13,-,Nick Holden,D,-,Colorado Avalanche 2013-2014 Salary Cap ,"$600,000 ","$600,000"
185,"$537,500 ",26,"$550,000",1.02,-,Marc-Andre Cliche,C,-,Colorado Avalanche 2013-2014 Salary Cap ,"$537,500 ","$550,000"
186,"$373,154 ",24,"$735,000",0.70,-,Brad Malone,LW,-,Colorado Avalanche 2013-2014 Salary Cap ,"$373,154 ","$735,000"
187,"$290,855 ",21,"$680,000",0.55,"$220,000",Sami Aittokallio,G,"$80,000",Colorado Avalanche 2013-2014 Salary Cap ,"$290,855 ","$680,000"
188,"$174,359 ",26,"$765,000",0.33,"$531,250",Reto Berra,G,"$85,000",Colorado Avalanche 2013-2014 Salary Cap ,"$174,359 ","$241,923"
189,"$114,231 ",25,"$737,500",0.22,-,Paul Carey,C,"$87,500",Colorado Avalanche 2013-2014 Salary Cap ,"$114,231 ","$737,500"
190,"$8,650 ",22,"$900,000",0.02,-,Stefan Elliott,D,"$90,000",Colorado Avalanche 2013-2014 Salary Cap ,"$8,650 ","$900,000"
191,"$5,625,000 ",25,"$5,000,000",8.84,-,Sergei Bobrovsky,G,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$5,625,000 ","$5,000,000"
192,"$5,500,000 ",29,"$6,000,000",8.64,-,James Wisniewski,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$5,500,000 ","$6,000,000"
193,"$5,300,000 ",28,"$4,500,000",8.33,-,Nathan Horton,RW,"$500,000",Columbus Blue Jackets 2013-2014 Salary Cap ,"$5,300,000 ","$5,000,000"
194,"$4,600,000 ",31,"$4,500,000",7.23,-,R.J. Umberger,C,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$4,600,000 ","$4,500,000"
195,"$4,500,000 ",30,"$4,500,000",7.07,-,Fedor Tyutin,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$4,500,000 ","$4,500,000"
196,"$4,357,143 ",26,"$3,500,000",6.85,-,Jack Johnson,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$4,357,143 ","$3,500,000"
197,"$4,200,000 ",27,"$4,650,000",6.60,-,Brandon Dubinsky,C,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$4,200,000 ","$4,650,000"
198,"$3,283,333 ",25,"$2,750,000",5.16,-,Artem Anisimov,C,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$3,283,333 ","$2,750,000"
199,"$3,083,333 ",25,"$3,000,000",4.84,-,Nick Foligno,LW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$3,083,333 ","$3,000,000"
200,"$2,150,000 ",27,"$2,500,000",3.38,-,Nikita Nikitin,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$2,150,000 ","$2,500,000"
201,"$1,250,000 ",28,"$1,100,000",1.96,-,Mark Letestu,C,"$100,000",Columbus Blue Jackets 2013-2014 Salary Cap ,"$1,250,000 ","$1,200,000"
202,"$1,150,000 ",24,"$1,125,000",1.81,-,Cameron Atkinson,RW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$1,150,000 ","$1,125,000"
203,"$1,050,000 ",27,"$1,150,000",1.65,-,Jared Boll,RW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$1,050,000 ","$1,150,000"
204,"$1,000,000 ",27,"$1,000,000",1.57,-,Blake Comeau,LW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
205,"$1,000,000 ",32,"$1,000,000",1.57,-,Derek MacKenzie,C,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
206,"$987,500 ",23,"$850,000",1.55,-,Matt Calvert,LW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$987,500 ","$850,000"
207,"$894,167 ",20,"$832,500",1.41,"$2,600,000",Ryan Murray,D,"$92,500",Columbus Blue Jackets 2013-2014 Salary Cap ,"$894,167 ","$925,000"
208,"$870,000 ",21,"$810,000",1.37,"$1,075,000",Ryan Johansen,C,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$870,000 ","$810,000"
209,"$778,333 ",20,"$675,000",1.22,"$157,500",Boone Jenner,C,"$92,500",Columbus Blue Jackets 2013-2014 Salary Cap ,"$778,333 ","$767,500"
210,"$709,275 ",22,"$709,275",1.11,-,David Savard,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$709,275 ","$709,275"
211,"$600,000 ",30,"$600,000",0.94,-,Curtis McElhinney,G,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$600,000 ","$600,000"
212,"$553,846 ",23,"$580,000",0.87,-,Dalton Prout,D,"$70,000",Columbus Blue Jackets 2013-2014 Salary Cap ,"$553,846 ","$650,000"
213,"$405,731 ",24,"$577,500",0.64,-,Corey Tropp,RW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$405,731 ","$577,500"
214,"$375,385 ",31,"$600,000",0.59,-,Ryan Craig,LW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$375,385 ",-
215,"$358,974 ",31,"$3,600,000",0.56,-,Nick Schultz,D,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$358,974 ","$3,600,000"
216,"$252,692 ",27,"$675,000",0.40,-,Jack Skille,RW,-,Columbus Blue Jackets 2013-2014 Salary Cap ,"$252,692 ","$252,692"
217,"$89,744 ",25,"$950,000",0.14,-,Matt Frattin,RW,"$50,000",Columbus Blue Jackets 2013-2014 Salary Cap ,"$89,744 ",-
218,"$5,900,000 ",29,"$6,250,000",9.58,-,Kari Lehtonen,G,-,Dallas Stars 2013-2014 Salary Cap ,"$5,900,000 ","$6,250,000"
219,"$5,750,000 ",21,"$4,500,000",9.33,-,Tyler Seguin,C,-,Dallas Stars 2013-2014 Salary Cap ,"$5,750,000 ","$4,500,000"
220,"$5,500,000 ",35,"$4,000,000",8.93,-,Shawn Horcoff,LW,-,Dallas Stars 2013-2014 Salary Cap ,"$5,500,000 ","$4,000,000"
221,"$5,250,000 ",24,"$5,000,000",8.52,-,Jamie Benn,LW,-,Dallas Stars 2013-2014 Salary Cap ,"$5,250,000 ","$5,000,000"
222,"$5,000,000 ",39,"$5,000,000",8.12,-,Sergei Gonchar,D,-,Dallas Stars 2013-2014 Salary Cap ,"$5,000,000 ","$5,000,000"
223,"$4,600,000 ",28,"$4,600,000",7.47,-,Alex Goligoski,D,-,Dallas Stars 2013-2014 Salary Cap ,"$4,600,000 ","$4,600,000"
224,"$4,500,000 ",41,"$4,500,000",7.30,-,Ray Whitney,LW,"$500,000",Dallas Stars 2013-2014 Salary Cap ,"$4,500,000 ",-
225,"$4,500,000 ",34,"$4,000,000",7.30,-,Erik Cole,RW,-,Dallas Stars 2013-2014 Salary Cap ,"$4,500,000 ","$4,000,000"
226,"$3,300,000 ",29,"$3,250,000",5.36,-,Trevor Daley,D,"$250,000",Dallas Stars 2013-2014 Salary Cap ,"$3,300,000 ","$3,500,000"
227,"$3,250,000 ",31,"$3,375,000",5.28,-,Rich Peverley,RW,-,Dallas Stars 2013-2014 Salary Cap ,"$3,250,000 ","$3,375,000"
228,"$1,800,000 ",33,"$1,800,000",2.92,-,Vernon Fiddler,C,-,Dallas Stars 2013-2014 Salary Cap ,"$1,800,000 ","$1,800,000"
229,"$1,428,846 ",30,"$1,600,000",2.32,-,Aaron Rome,D,-,Dallas Stars 2013-2014 Salary Cap ,"$1,428,846 ",-
230,"$925,000 ",18,"$832,500",1.50,"$1,200,000",Valeri Nichushkin,RW,"$92,500",Dallas Stars 2013-2014 Salary Cap ,"$925,000 ","$925,000"
231,"$866,667 ",23,"$810,000",1.41,-,Alex Chiasson,RW,"$90,000",Dallas Stars 2013-2014 Salary Cap ,"$866,667 ","$900,000"
232,"$743,333 ",22,"$550,000",1.21,-,Brenden Dillon,D,"$90,000",Dallas Stars 2013-2014 Salary Cap ,"$743,333 ","$640,000"
233,"$700,000 ",26,"$600,000",1.14,-,Jordie Benn,D,-,Dallas Stars 2013-2014 Salary Cap ,"$700,000 ","$600,000"
234,"$683,333 ",23,"$600,000",1.11,-,Kevin Connauton,D,-,Dallas Stars 2013-2014 Salary Cap ,"$683,333 ","$600,000"
235,"$612,500 ",23,"$575,000",0.99,-,Antoine Roussel,LW,"$50,000",Dallas Stars 2013-2014 Salary Cap ,"$612,500 ","$625,000"
236,"$575,000 ",28,"$585,256",0.93,-,Ryan Garbutt,RW,-,Dallas Stars 2013-2014 Salary Cap ,"$575,000 ","$585,256"
237,"$571,666 ",22,"$550,000",0.93,"$35,000",Cody Eakin,C,-,Dallas Stars 2013-2014 Salary Cap ,"$571,666 ","$550,000"
238,"$512,821 ",39,"$2,500,000",0.83,-,Tim Thomas,G,-,Dallas Stars 2013-2014 Salary Cap ,"$512,821 ",-
239,"$310,897 ",25,"$625,000",0.50,-,Dustin Jeffrey,C,-,Dallas Stars 2013-2014 Salary Cap ,"$310,897 ",-
240,"$166,154 ",24,"$600,000",0.27,-,Colton Sceviour,C,-,Dallas Stars 2013-2014 Salary Cap ,"$166,154 ","$600,000"
241,"$95,385 ",27,"$600,000",0.15,-,Chris Mueller,C,-,Dallas Stars 2013-2014 Salary Cap ,"$95,385 ",-
242,"$54,803 ",21,"$790,000",0.09,-,Patrik Nemeth,D,"$90,000",Dallas Stars 2013-2014 Salary Cap ,"$54,803 ","$790,000"
243,"$6,700,000 ",35,"$6,700,000",9.62,-,Pavel Datsyuk,C,-,Detroit Red Wings 2013-2014 Salary Cap ,"$6,700,000 ","$6,700,000"
244,"$6,083,333 ",32,"$7,750,000",8.74,-,Henrik Zetterberg,LW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$6,083,333 ","$7,750,000"
245,"$5,291,665 ",29,"$5,000,000",7.60,-,Jimmy Howard,G,"$500,000",Detroit Red Wings 2013-2014 Salary Cap ,"$5,291,665 ","$5,500,000"
246,"$4,750,000 ",32,"$6,000,000",6.82,-,Niklas Kronwall,D,-,Detroit Red Wings 2013-2014 Salary Cap ,"$4,750,000 ","$6,000,000"
247,"$3,954,545 ",33,"$5,000,000",5.68,-,Johan Franzen,LW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$3,954,545 ","$5,000,000"
248,"$3,775,000 ",28,"$4,000,000",5.42,-,Kyle Quincey,D,-,Detroit Red Wings 2013-2014 Salary Cap ,"$3,775,000 ","$4,000,000"
249,"$3,500,000 ",40,"$5,500,000",5.03,-,Daniel Alfredsson,RW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$3,500,000 ",-
250,"$3,250,000 ",29,"$3,250,000",4.67,-,Jonathan Ericsson,D,-,Detroit Red Wings 2013-2014 Salary Cap ,"$3,250,000 ","$3,250,000"
251,"$2,992,821 ",36,"$3,000,000",4.30,-,Mikael Samuelsson,RW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$2,992,821 ",-
252,"$2,400,000 ",26,"$1,350,000",3.45,-,Jakub Kindl,D,"$250,000",Detroit Red Wings 2013-2014 Salary Cap ,"$2,400,000 ","$1,600,000"
253,"$2,125,000 ",26,"$1,750,000",3.05,-,Darren Helm,C,-,Detroit Red Wings 2013-2014 Salary Cap ,"$2,125,000 ","$1,750,000"
254,"$2,075,000 ",38,"$2,175,000",2.98,-,Todd Bertuzzi,RW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$2,075,000 ",-
255,"$1,800,000 ",26,"$1,550,000",2.59,-,Justin Abdelkader,LW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$1,800,000 ","$1,550,000"
256,"$1,750,000 ",34,"$1,750,000",2.51,-,Dan Cleary,RW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$1,750,000 ","$1,750,000"
257,"$1,500,000 ",28,"$1,500,000",2.15,-,Jonas Gustavsson,G,-,Detroit Red Wings 2013-2014 Salary Cap ,"$1,500,000 ","$1,500,000"
258,"$1,350,000 ",29,"$1,150,000",1.94,-,Drew Miller,LW,"$200,000",Detroit Red Wings 2013-2014 Salary Cap ,"$1,350,000 ","$1,350,000"
259,"$1,262,500 ",24,"$1,250,000",1.81,-,Brendan Smith,D,-,Detroit Red Wings 2013-2014 Salary Cap ,"$1,262,500 ","$1,250,000"
260,"$925,000 ",23,"$832,500",1.33,"$850,000",Danny DeKeyser,D,"$92,500",Detroit Red Wings 2013-2014 Salary Cap ,"$925,000 ","$1,017,500"
261,"$923,077 ",33,"$3,500,000",1.33,-,David Legwand,C,-,Detroit Red Wings 2013-2014 Salary Cap ,"$923,077 ","$3,500,000"
262,"$732,500 ",24,"$700,000",1.05,-,Joakim Andersson,C,-,Detroit Red Wings 2013-2014 Salary Cap ,"$732,500 ","$700,000"
263,"$725,000 ",23,"$725,000",1.04,-,Brian Lashoff,D,-,Detroit Red Wings 2013-2014 Salary Cap ,"$725,000 ","$725,000"
264,"$708,077 ",24,"$850,000",1.02,-,Gustav Nyquist,RW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$708,077 ","$850,000"
265,"$630,000 ",22,"$650,000",0.90,"$160,000",Tomas Tatar,LW,-,Detroit Red Wings 2013-2014 Salary Cap ,"$630,000 ","$650,000"
266,"$412,821 ",24,"$550,000",0.59,-,Luke Glendening,C,"$25,000",Detroit Red Wings 2013-2014 Salary Cap ,"$412,821 ","$575,000"
267,"$378,410 ",21,"$650,000",0.54,"$160,000",Riley Sheahan,LW,"$90,000",Detroit Red Wings 2013-2014 Salary Cap ,"$378,410 ","$740,000"
268,"$338,218 ",20,"$625,000",0.49,"$207,500",Tomas Jurco,RW,"$92,500",Detroit Red Wings 2013-2014 Salary Cap ,"$338,218 ","$717,500"
269,"$37,795 ",20,"$642,500",0.05,"$282,500",Xavier Ouellet,D,"$92,500",Detroit Red Wings 2013-2014 Salary Cap ,"$37,795 ","$642,500"
270,"$9,538 ",20,"$642,500",0.01,-,Ryan Sproul,D,"$92,500",Detroit Red Wings 2013-2014 Salary Cap ,"$9,538 ","$642,500"
271,"$6,000,000 ",23,"$6,000,000",10.39,-,Jordan Eberle,RW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$6,000,000 ","$6,000,000"
272,"$6,000,000 ",21,"$6,000,000",10.39,-,Taylor Hall,LW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$6,000,000 ","$6,000,000"
273,"$4,800,000 ",24,"$3,400,000",8.31,-,Sam Gagner,C,"$1,000,000",Edmonton Oilers 2013-2014 Salary Cap ,"$4,800,000 ","$4,400,000"
274,"$3,812,500 ",25,"$3,500,000",6.60,-,David Perron,LW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$3,812,500 ","$3,500,000"
275,"$3,250,000 ",34,"$3,250,000",5.63,-,Andrew Ference,D,-,Edmonton Oilers 2013-2014 Salary Cap ,"$3,250,000 ","$3,250,000"
276,"$3,000,000 ",29,"$3,000,000",5.20,-,Boyd Gordon,C,-,Edmonton Oilers 2013-2014 Salary Cap ,"$3,000,000 ","$3,000,000"
277,"$2,250,000 ",37,"$2,250,000",3.90,-,Ryan Smyth,LW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$2,250,000 ",-
278,"$1,750,000 ",25,"$1,800,000",3.03,-,Jeff Petry,D,-,Edmonton Oilers 2013-2014 Salary Cap ,"$1,750,000 ","$1,800,000"
279,"$1,433,590 ",29,"$1,500,000",2.48,-,Ryan Jones,RW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$1,433,590 ",-
280,"$950,000 ",25,"$900,000",1.65,-,Jesse Joensuu,LW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$950,000 ",-
281,"$925,000 ",20,"$832,500",1.60,"$2,850,000",Ryan Nugent-Hopkins,C,"$92,500",Edmonton Oilers 2013-2014 Salary Cap ,"$925,000 ","$925,000"
282,"$925,000 ",23,"$832,500",1.60,"$2,850,000",Justin Schultz,D,"$92,500",Edmonton Oilers 2013-2014 Salary Cap ,"$925,000 ","$3,775,000"
283,"$925,000 ",19,"$832,500",1.60,"$2,850,000",Nail Yakupov,RW,"$92,500",Edmonton Oilers 2013-2014 Salary Cap ,"$925,000 ","$925,000"
284,"$920,256 ",0,"$925,000",1.59,-,Anton Belov,D,"$92,500",Edmonton Oilers 2013-2014 Salary Cap ,"$920,256 ",-
285,"$900,000 ",22,"$900,000",1.56,-,Anton Lander,C,"$90,000",Edmonton Oilers 2013-2014 Salary Cap ,"$900,000 ","$90,000"
286,"$892,179 ",23,"$1,150,000",1.55,-,Philip Larsen,D,-,Edmonton Oilers 2013-2014 Salary Cap ,"$892,179 ",-
287,"$844,359 ",32,"$1,850,000",1.46,-,Matt Hendricks,LW,"$200,000",Edmonton Oilers 2013-2014 Salary Cap ,"$844,359 ","$2,050,000"
288,"$635,000 ",24,"$635,000",1.10,-,Luke Gazdic,LW,-,Edmonton Oilers 2013-2014 Salary Cap ,"$635,000 ","$635,000"
289,"$609,744 ",31,"$2,400,000",1.06,-,Viktor Fasth,G,-,Edmonton Oilers 2013-2014 Salary Cap ,"$609,744 ","$2,400,000"
290,"$477,308 ",27,"$1,275,000",0.83,-,Mark Fraser,D,-,Edmonton Oilers 2013-2014 Salary Cap ,"$477,308 ","$1,275,000"
291,"$251,026 ",27,"$625,000",0.43,-,Ben Scrivens,G,-,Edmonton Oilers 2013-2014 Salary Cap ,"$251,026 ","$625,000"
292,"$7,142,875 ",34,"$7,142,875",14.07,-,Brian Campbell,D,-,Florida Panthers 2013-2014 Salary Cap ,"$7,142,875 ","$7,142,875"
293,"$4,500,000 ",29,"$4,500,000",8.86,-,Tomas Fleischmann,LW,-,Florida Panthers 2013-2014 Salary Cap ,"$4,500,000 ","$4,500,000"
294,"$4,125,000 ",37,"$4,250,000",8.12,-,Ed Jovanovski,D,-,Florida Panthers 2013-2014 Salary Cap ,"$4,125,000 ",-
295,"$3,500,000 ",29,"$3,500,000",6.89,-,Scottie Upshall,LW,-,Florida Panthers 2013-2014 Salary Cap ,"$3,500,000 ","$3,500,000"
296,"$3,000,000 ",31,"$3,000,000",5.91,-,Tomas Kopecky,LW,-,Florida Panthers 2013-2014 Salary Cap ,"$3,000,000 ","$3,000,000"
297,"$2,750,000 ",29,"$2,750,000",5.42,-,Sean Bergenheim,LW,-,Florida Panthers 2013-2014 Salary Cap ,"$2,750,000 ","$2,750,000"
298,"$2,500,000 ",22,"$3,000,000",4.92,-,Dmitry Kulikov,D,-,Florida Panthers 2013-2014 Salary Cap ,"$2,500,000 ","$3,000,000"
299,"$1,000,000 ",31,"$1,000,000",1.97,-,Brad Boyes,RW,-,Florida Panthers 2013-2014 Salary Cap ,"$1,000,000 ","$1,000,000"
300,"$953,162 ",34,"$6,714,000",1.88,-,Roberto Luongo,G,-,Florida Panthers 2013-2014 Salary Cap ,"$953,162 ","$6,714,000"
301,"$925,000 ",18,"$832,500",1.82,"$2,650,000",Aleksander Barkov,C,"$92,500",Florida Panthers 2013-2014 Salary Cap ,"$925,000 ","$925,000"
302,"$900,000 ",30,"$900,000",1.77,-,Tom Gilbert,D,-,Florida Panthers 2013-2014 Salary Cap ,"$900,000 ","$900,000"
303,"$900,000 ",33,"$900,000",1.77,-,Scott Gomez,C,-,Florida Panthers 2013-2014 Salary Cap ,"$900,000 ","$900,000"
304,"$900,000 ",21,"$810,000",1.77,"$2,300,000",Erik Gudbranson,D,"$90,000",Florida Panthers 2013-2014 Salary Cap ,"$900,000 ","$900,000"
305,"$894,167 ",20,"$832,500",1.76,"$2,300,000",Jonathan Huberdeau,LW,"$92,500",Florida Panthers 2013-2014 Salary Cap ,"$894,167 ","$925,000"
306,"$850,396 ",21,"$810,000",1.67,"$200,000",Nick Bjugstad,C,"$90,000",Florida Panthers 2013-2014 Salary Cap ,"$850,396 ","$1,100,000"
307,"$750,000 ",33,"$750,000",1.48,-,Krystopher Barch,RW,-,Florida Panthers 2013-2014 Salary Cap ,"$750,000 ",-
308,"$600,000 ",29,"$590,769",1.18,-,Jesse Winchester,RW,-,Florida Panthers 2013-2014 Salary Cap ,"$600,000 ","$590,769"
309,"$503,205 ",23,"$600,000",0.99,"$187,500",Jimmy Hayes,RW,"$87,500",Florida Panthers 2013-2014 Salary Cap ,"$503,205 ","$687,500"
310,"$499,795 ",22,"$810,000",0.98,-,Dylan Olsen,D,-,Florida Panthers 2013-2014 Salary Cap ,"$499,795 ","$810,000"
311,"$438,462 ",22,"$810,000",0.86,"$200,000",Drew Shore,C,"$90,000",Florida Panthers 2013-2014 Salary Cap ,"$438,462 ","$484,615"
312,"$265,000 ",21,"$815,000",0.52,"$85,000",Alex Petrovic,D,"$90,000",Florida Panthers 2013-2014 Salary Cap ,"$265,000 ","$815,000"
313,"$184,615 ",33,"$900,000",0.36,-,Dan Ellis,G,-,Florida Panthers 2013-2014 Salary Cap ,"$184,615 ","$184,615"
314,"$136,350 ",22,"$600,000",0.27,"$210,000",Brandon Pirri,C,-,Florida Panthers 2013-2014 Salary Cap ,"$136,350 ","$600,000"
315,"$110,769 ",23,"$650,000",0.22,-,Colby Robak,D,-,Florida Panthers 2013-2014 Salary Cap ,"$110,769 ","$650,000"
316,"$7,000,000 ",23,"$6,700,000",10.87,-,Drew Doughty,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$7,000,000 ","$6,700,000"
317,"$6,800,000 ",26,"$7,500,000",10.56,-,Anze Kopitar,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$6,800,000 ","$7,500,000"
318,"$5,800,000 ",27,"$7,000,000",9.01,-,Jonathan Quick,G,-,Los Angeles Kings 2013-2014 Salary Cap ,"$5,800,000 ","$7,000,000"
319,"$5,750,000 ",28,"$7,600,000",8.93,-,Mike Richards,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$5,750,000 ","$7,600,000"
320,"$5,272,727 ",28,"$6,500,000",8.19,-,Jeff Carter,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$5,272,727 ","$6,500,000"
321,"$4,166,666 ",23,"$1,750,000",6.47,-,Slava Voynov,D,"$1,000,000",Los Angeles Kings 2013-2014 Salary Cap ,"$4,166,666 ","$2,750,000"
322,"$3,650,000 ",31,"$3,750,000",5.67,-,Justin Williams,RW,-,Los Angeles Kings 2013-2014 Salary Cap ,"$3,650,000 ","$3,750,000"
323,"$3,500,000 ",36,"$3,500,000",5.44,-,Willie Mitchell,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$3,500,000 ","$3,500,000"
324,"$3,250,000 ",31,"$3,250,000",5.05,-,Jarret Stoll,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$3,250,000 ","$3,250,000"
325,"$3,175,000 ",28,"$3,500,000",4.93,-,Dustin Brown,RW,-,Los Angeles Kings 2013-2014 Salary Cap ,"$3,175,000 ","$3,500,000"
326,"$3,000,000 ",33,"$3,000,000",4.66,-,Robyn Regehr,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$3,000,000 ","$3,000,000"
327,"$2,950,000 ",30,"$3,250,000",4.58,-,Matt Greene,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$2,950,000 ","$3,250,000"
328,"$1,325,000 ",26,"$1,325,000",2.06,-,Trevor Lewis,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$1,325,000 ","$1,325,000"
329,"$1,100,000 ",26,"$1,100,000",1.71,-,Alec Martinez,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$1,100,000 ","$1,100,000"
330,"$1,075,000 ",22,"$800,000",1.67,-,Kyle Clifford,C,"$150,000",Los Angeles Kings 2013-2014 Salary Cap ,"$1,075,000 ","$950,000"
331,"$1,000,000 ",24,"$1,000,000",1.55,-,Jacob Muzzin,D,-,Los Angeles Kings 2013-2014 Salary Cap ,"$1,000,000 ",-
332,"$769,231 ",31,"$7,500,000",1.19,-,Marian Gaborik,RW,-,Los Angeles Kings 2013-2014 Salary Cap ,"$769,231 ","$7,500,000"
333,"$750,000 ",24,"$750,000",1.16,-,Dwight King,LW,-,Los Angeles Kings 2013-2014 Salary Cap ,"$750,000 ","$750,000"
334,"$700,000 ",24,"$700,000",1.09,-,Jordan Nolan,C,-,Los Angeles Kings 2013-2014 Salary Cap ,"$700,000 ","$700,000"
335,"$525,556 ",21,"$675,000",0.82,"$135,000",Tyler Toffoli,RW,"$90,000",Los Angeles Kings 2013-2014 Salary Cap ,"$525,556 ","$765,000"
336,"$352,564 ",23,"$550,000",0.55,-,Martin Jones,G,-,Los Angeles Kings 2013-2014 Salary Cap ,"$352,564 ","$550,000"
337,"$335,842 ",21,"$635,000",0.52,"$197,500",Tanner Pearson,LW,"$92,500",Los Angeles Kings 2013-2014 Salary Cap ,"$335,842 ","$727,500"
338,"$7,538,462 ",29,"$2,000,000",11.81,-,Zach Parise,LW,"$10,000,000",Minnesota Wild 2013-2014 Salary Cap ,"$7,538,462 ","$12,000,000"
339,"$7,538,462 ",28,"$2,000,000",11.81,-,Ryan Suter,D,"$10,000,000",Minnesota Wild 2013-2014 Salary Cap ,"$7,538,462 ","$12,000,000"
340,"$7,500,000 ",32,"$5,000,000",11.75,-,Dany Heatley,LW,-,Minnesota Wild 2013-2014 Salary Cap ,"$7,500,000 ","$5,000,000"
341,"$6,750,000 ",30,"$5,400,000",10.58,-,Mikko Koivu,C,"$1,890,000",Minnesota Wild 2013-2014 Salary Cap ,"$6,750,000 ","$7,290,000"
342,"$4,505,000 ",30,"$5,500,000",7.06,-,Jason Pominville,RW,-,Minnesota Wild 2013-2014 Salary Cap ,"$4,505,000 ","$5,500,000"
343,"$3,416,667 ",35,"$2,500,000",5.35,-,Niklas Backstrom,G,-,Minnesota Wild 2013-2014 Salary Cap ,"$3,416,667 ","$2,500,000"
344,"$2,833,333 ",30,"$3,000,000",4.44,-,Kyle Brodziak,RW,-,Minnesota Wild 2013-2014 Salary Cap ,"$2,833,333 ","$3,000,000"
