,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
174,"$1,100,000 ",28,"$1,100,000",2.25,-,Shane O'Brien,D,-,Colorado Avalanche 2011-2012 Salary Cap ,"$1,100,000 ",-
175,"$1,033,333 ",27,"$1,200,000",2.11,-,Cody McLeod,LW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$1,033,333 ","$1,200,000"
176,"$925,000 ",18,"$832,500",1.89,"$2,650,000",Gabriel Landeskog,LW,"$92,500",Colorado Avalanche 2011-2012 Salary Cap ,"$925,000 ","$925,000"
177,"$900,000 ",20,"$810,000",1.84,"$2,300,000",Matt Duchene,C,"$90,000",Colorado Avalanche 2011-2012 Salary Cap ,"$900,000 ","$900,000"
178,"$900,000 ",20,"$790,000",1.84,-,Stefan Elliott,D,"$90,000",Colorado Avalanche 2011-2012 Salary Cap ,"$900,000 ","$1,060,000"
179,"$880,000 ",20,"$810,000",1.80,-,Ryan O'Reilly,C,"$90,000",Colorado Avalanche 2011-2012 Salary Cap ,"$880,000 ","$900,000"
180,"$850,000 ",25,"$850,000",1.74,-,Kevin Porter,LW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$850,000 ",-
181,"$850,000 ",23,"$610,000",1.74,-,Mark Olver,C,"$85,000",Colorado Avalanche 2011-2012 Salary Cap ,"$850,000 ",-
182,"$803,250 ",0,"$803,250",1.64,-,Ryan Stoa,LW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$803,250 ",-
183,"$715,000 ",20,"$525,000",1.46,-,Tyson Barrie,D,"$90,000",Colorado Avalanche 2011-2012 Salary Cap ,"$715,000 ","$615,000"
184,"$708,750 ",24,"$708,750",1.45,-,Kyle Cumiskey,D,-,Colorado Avalanche 2011-2012 Salary Cap ,"$708,750 ","$708,750"
185,"$700,000 ",23,"$700,000",1.43,-,T.J. Galiardi,LW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$700,000 ","$700,000"
186,"$700,000 ",22,"$537,500",1.43,"$262,500",Brad Malone,LW,"$75,000",Colorado Avalanche 2011-2012 Salary Cap ,"$700,000 ","$612,500"
187,"$650,000 ",26,"$650,000",1.33,-,Cedrick Desjardins,G,-,Colorado Avalanche 2011-2012 Salary Cap ,"$650,000 ",-
188,"$600,000 ",27,"$600,000",1.23,-,Joakin Lindstrom,LW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$600,000 ","$600,000"
189,"$566,666 ",21,"$575,000",1.16,-,Joel Chouinard,D,"$50,000",Colorado Avalanche 2011-2012 Salary Cap ,"$566,666 ",-
190,"$555,000 ",19,-,1.13,-,Michael Sgarbossa,C,"$45,000",Colorado Avalanche 2011-2012 Salary Cap ,"$555,000 ",-
191,"$525,000 ",25,"$525,000",1.07,-,Patrick Bordeleau,RW,-,Colorado Avalanche 2011-2012 Salary Cap ,"$525,000 ","$525,000"
192,"$525,000 ",27,"$525,000",1.07,-,Sean Sullivan,D,-,Colorado Avalanche 2011-2012 Salary Cap ,"$525,000 ",-
193,"$7,800,000 ",27,"$7,500,000",14.98,-,Rick Nash,LW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$7,800,000 ","$7,500,000"
194,"$5,500,000 ",27,"$7,000,000",10.56,-,James Wisniewski,D,"$2,000,000",Columbus Blue Jackets 2011-2012 Salary Cap ,"$5,500,000 ","$7,000,000"
195,"$4,750,000 ",0,"$4,750,000",9.12,-,Kristian Huselius,LW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$4,750,000 ",-
196,"$3,750,000 ",29,"$4,500,000",7.20,-,R.J. Umberger,C,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$3,750,000 ","$4,500,000"
197,"$3,750,000 ",29,"$3,750,000",7.20,-,Antoine Vermette,C,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$3,750,000 ","$3,750,000"
198,"$3,200,000 ",24,"$3,000,000",6.15,-,Derick Brassard,C,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$3,200,000 ","$3,000,000"
199,"$3,000,000 ",26,"$2,250,000",5.76,-,Marc Methot,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$3,000,000 ","$2,250,000"
200,"$2,900,000 ",23,"$2,600,000",5.57,-,Steve Mason,G,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$2,900,000 ","$2,600,000"
201,"$2,843,750 ",28,"$3,425,000",5.46,-,Fedor Tyutin,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$2,843,750 ","$3,425,000"
202,"$2,500,000 ",36,"$1,750,000",4.80,-,Vaclav Prospal,LW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$2,500,000 ",-
203,"$1,250,000 ",26,"$1,100,000",2.40,-,Grant Clitsome,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$1,250,000 ","$1,100,000"
204,"$950,000 ",22,"$687,500",1.82,-,Allen York,G,"$87,500",Columbus Blue Jackets 2011-2012 Salary Cap ,"$950,000 ",-
205,"$810,000 ",20,"$810,000",1.56,"$125,000",John Moore,D,"$90,000",Columbus Blue Jackets 2011-2012 Salary Cap ,"$810,000 ","$900,000"
206,"$792,500 ",0,-,1.52,-,Dalton Smith,LW,"$90,000",Columbus Blue Jackets 2011-2012 Salary Cap ,"$792,500 ",-
207,"$775,000 ",22,"$625,000",1.49,"$162,500",Cameron Atkinson,RW,"$87,500",Columbus Blue Jackets 2011-2012 Salary Cap ,"$775,000 ","$712,500"
208,"$725,000 ",25,"$750,000",1.39,-,Jared Boll,RW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$725,000 ","$750,000"
209,"$712,500 ",21,"$625,000",1.37,"$162,500",Matt Calvert,LW,"$87,500",Columbus Blue Jackets 2011-2012 Salary Cap ,"$712,500 ","$712,500"
210,"$700,000 ",0,"$700,000",1.34,-,Brett Lebda,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$700,000 ",-
211,"$600,000 ",30,"$600,000",1.15,-,Derek MacKenzie,C,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$600,000 ","$600,000"
212,"$600,000 ",25,"$600,000",1.15,-,Nikita Nikitin,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$600,000 ","$600,000"
213,"$562,500 ",24,"$575,000",1.08,-,Derek Dorsett,RW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$562,500 ","$575,000"
214,"$550,000 ",0,"$550,000",1.06,-,Dane Byers,LW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$550,000 ",-
215,"$550,000 ",24,"$550,000",1.06,-,Nicholas Drazenovic,LW,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$550,000 ",-
216,"$550,000 ",28,"$550,000",1.06,-,Aaron Johnson,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,"$550,000 ",-
217,"$548,333 ",0,"$555,000",1.05,-,Patrick Killeen,G,"$30,000",Columbus Blue Jackets 2011-2012 Salary Cap ,"$548,333 ",-
218,- ,24,"$675,000",0.00,-,Nick Holden,D,-,Columbus Blue Jackets 2011-2012 Salary Cap ,- ,"$675,000"
219,"$4,250,000 ",26,"$4,100,000",8.45,-,Loui Eriksson,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$4,250,000 ","$4,100,000"
220,"$4,100,000 ",32,"$4,100,000",8.15,-,Brenden Morrow,LW,-,Dallas Stars 2011-2012 Salary Cap ,"$4,100,000 ","$4,100,000"
221,"$3,550,000 ",27,"$3,700,000",7.06,-,Kari Lehtonen,G,-,Dallas Stars 2011-2012 Salary Cap ,"$3,550,000 ",-
222,"$3,500,000 ",31,"$3,500,000",6.96,-,Michael Ryder,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
223,"$3,300,000 ",34,"$3,550,000",6.56,-,Stephane Robidas,D,-,Dallas Stars 2011-2012 Salary Cap ,"$3,300,000 ","$3,550,000"
224,"$3,300,000 ",27,"$3,250,000",6.56,-,Trevor Daley,D,"$250,000",Dallas Stars 2011-2012 Salary Cap ,"$3,300,000 ","$3,500,000"
225,"$2,950,000 ",29,"$3,300,000",5.87,-,Steve Ott,C,-,Dallas Stars 2011-2012 Salary Cap ,"$2,950,000 ","$3,300,000"
226,"$2,000,000 ",27,"$2,000,000",3.98,-,Adam Pardy,D,-,Dallas Stars 2011-2012 Salary Cap ,"$2,000,000 ","$2,000,000"
227,"$1,833,333 ",26,"$2,750,000",3.65,-,Alex Goligoski,D,-,Dallas Stars 2011-2012 Salary Cap ,"$1,833,333 ","$2,750,000"
228,"$1,800,000 ",31,"$1,800,000",3.58,-,Vernon Fiddler,C,-,Dallas Stars 2011-2012 Salary Cap ,"$1,800,000 ","$1,800,000"
229,"$1,650,000 ",35,"$1,650,000",3.28,-,Sheldon Souray,D,-,Dallas Stars 2011-2012 Salary Cap ,"$1,650,000 ","$1,650,000"
230,"$1,500,000 ",34,"$1,500,000",2.98,-,Radek Dvorak,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$1,500,000 ","$1,500,000"
231,"$1,400,000 ",28,"$1,400,000",2.78,-,Eric Nystrom,LW,-,Dallas Stars 2011-2012 Salary Cap ,"$1,400,000 ","$1,400,000"
232,"$1,370,000 ",19,-,2.72,-,Jack Campbell,G,"$90,000",Dallas Stars 2011-2012 Salary Cap ,"$1,370,000 ","$90,000"
233,"$1,150,000 ",28,"$1,300,000",2.29,-,Adam Burish,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$1,150,000 ","$1,300,000"
234,"$1,000,000 ",25,"$1,250,000",1.99,-,Mark Fistric,D,-,Dallas Stars 2011-2012 Salary Cap ,"$1,000,000 ","$1,250,000"
235,"$850,000 ",21,"$685,000",1.69,-,Philip Larsen,D,"$85,000",Dallas Stars 2011-2012 Salary Cap ,"$850,000 ",-
236,"$837,500 ",31,"$850,000",1.67,-,Krystopher Barch,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$837,500 ",-
237,"$800,000 ",26,"$800,000",1.59,-,Jake Dowell,C,-,Dallas Stars 2011-2012 Salary Cap ,"$800,000 ",-
238,"$800,000 ",0,"$630,000",1.59,-,Tomas Vincour,RW,"$80,000",Dallas Stars 2011-2012 Salary Cap ,"$800,000 ",-
239,"$775,000 ",24,"$850,000",1.54,-,Tom Wandell,C,-,Dallas Stars 2011-2012 Salary Cap ,"$775,000 ",-
240,"$775,000 ",0,"$800,000",1.54,-,Toby Petersen,C,-,Dallas Stars 2011-2012 Salary Cap ,"$775,000 ",-
241,"$763,333 ",19,-,1.52,-,Patrik Nemeth,D,"$90,000",Dallas Stars 2011-2012 Salary Cap ,"$763,333 ","$270,000"
242,"$743,333 ",20,"$550,000",1.48,"$260,000",Brenden Dillon,D,"$90,000",Dallas Stars 2011-2012 Salary Cap ,"$743,333 ","$640,000"
243,"$725,000 ",0,"$750,000",1.44,-,Eric Godard,RW,-,Dallas Stars 2011-2012 Salary Cap ,"$725,000 ",-
244,"$630,000 ",22,"$670,000",1.25,"$95,000",Jamie Benn,LW,-,Dallas Stars 2011-2012 Salary Cap ,"$630,000 ","$670,000"
245,"$590,000 ",26,"$525,000",1.17,-,Ryan Garbutt,RW,"$65,000",Dallas Stars 2011-2012 Salary Cap ,"$590,000 ","$590,000"
246,"$587,500 ",28,"$600,000",1.17,-,Maxime Fortunus,D,-,Dallas Stars 2011-2012 Salary Cap ,"$587,500 ",-
247,"$575,000 ",0,"$600,000",1.14,-,Francis Wathier,LW,-,Dallas Stars 2011-2012 Salary Cap ,"$575,000 ",-
248,"$558,333 ",22,"$525,000",1.11,-,Luke Gazdic,LW,"$50,000",Dallas Stars 2011-2012 Salary Cap ,"$558,333 ","$575,000"
249,"$550,000 ",24,"$550,000",1.09,-,Richard Bachman,G,-,Dallas Stars 2011-2012 Salary Cap ,"$550,000 ","$550,000"
250,"$550,000 ",24,"$525,000",1.09,-,Jordie Benn,D,"$25,000",Dallas Stars 2011-2012 Salary Cap ,"$550,000 ","$550,000"
251,"$525,000 ",22,"$525,000",1.04,-,Colton Sceviour,C,-,Dallas Stars 2011-2012 Salary Cap ,"$525,000 ","$525,000"
252,- ,18,-,0.00,-,Jamie Oleksiak,D,"$92,500",Dallas Stars 2011-2012 Salary Cap ,- ,"$277,500"
253,"$6,250,000 ",35,"$4,500,000",9.09,-,Ryan Smyth,LW,-,Edmonton Oilers 2011-2012 Salary Cap ,"$6,250,000 ",-
254,"$5,600,000 ",35,"$5,000,000",8.15,-,Lubomir Visnovsky,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$5,600,000 ","$5,000,000"
255,"$5,500,000 ",33,"$6,500,000",8.00,-,Shawn Horcoff,LW,-,Edmonton Oilers 2011-2012 Salary Cap ,"$5,500,000 ","$6,500,000"
256,"$4,100,000 ",28,"$5,000,000",5.96,-,Ales Hemsky,RW,-,Edmonton Oilers 2011-2012 Salary Cap ,"$4,100,000 ","$5,000,000"
257,"$4,000,000 ",28,"$5,000,000",5.82,-,Tom Gilbert,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$4,000,000 ","$5,000,000"
258,"$4,000,000 ",28,"$5,000,000",5.82,-,Ryan Whitney,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$4,000,000 ",-
259,"$3,750,000 ",38,"$3,750,000",5.45,-,Nikolai Khabibulin,G,-,Edmonton Oilers 2011-2012 Salary Cap ,"$3,750,000 ",-
260,"$3,500,000 ",29,"$3,600,000",5.09,-,Nick Schultz,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$3,500,000 ","$3,600,000"
261,"$2,275,000 ",22,"$2,275,000",3.31,-,Sam Gagner,C,-,Edmonton Oilers 2011-2012 Salary Cap ,"$2,275,000 ","$2,275,000"
262,"$2,250,000 ",0,"$2,250,000",3.27,-,Cam Barker,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$2,250,000 ",-
263,"$2,250,000 ",25,"$2,250,000",3.27,-,Ladislav Smid,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$2,250,000 ","$2,250,000"
264,"$2,125,000 ",0,"$2,250,000",3.09,-,Andy Sutton,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$2,125,000 ","$2,250,000"
265,"$1,750,000 ",0,"$2,000,000",2.55,-,Eric Belanger,C,-,Edmonton Oilers 2011-2012 Salary Cap ,"$1,750,000 ",-
266,"$1,525,000 ",20,"$900,000",2.22,-,Magnus Paajarvi-Svensson,LW,"$90,000",Edmonton Oilers 2011-2012 Salary Cap ,"$1,525,000 ",-
267,"$1,500,000 ",27,"$1,500,000",2.18,-,Ryan Jones,RW,"$250,000",Edmonton Oilers 2011-2012 Salary Cap ,"$1,500,000 ",-
268,"$1,100,000 ",0,"$1,000,000",1.60,-,Ben Eager,LW,-,Edmonton Oilers 2011-2012 Salary Cap ,"$1,100,000 ",-
269,"$1,075,000 ",23,"$1,075,000",1.56,-,Theo Peckham,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$1,075,000 ",-
270,"$1,075,000 ",22,"$875,000",1.56,-,Alex Plante,D,"$87,500",Edmonton Oilers 2011-2012 Salary Cap ,"$1,075,000 ",-
271,"$925,000 ",18,"$832,500",1.35,"$2,850,000",Ryan Nugent-Hopkins,C,"$92,500",Edmonton Oilers 2011-2012 Salary Cap ,"$925,000 ","$925,000"
272,"$916,666 ",0,"$787,500",1.33,-,Colten Teubert,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$916,666 ",-
273,"$900,000 ",20,"$840,000",1.31,-,Anton Lander,C,"$90,000",Edmonton Oilers 2011-2012 Salary Cap ,"$900,000 ","$90,000"
274,"$900,000 ",19,"$810,000",1.31,"$2,850,000",Taylor Hall,LW,"$90,000",Edmonton Oilers 2011-2012 Salary Cap ,"$900,000 ","$900,000"
275,"$900,000 ",27,"$680,000",1.31,-,Lennart Petrell,C,"$90,000",Edmonton Oilers 2011-2012 Salary Cap ,"$900,000 ",-
276,"$875,000 ",0,"$875,000",1.27,-,Teemu Hartikainen,LW,"$87,500",Edmonton Oilers 2011-2012 Salary Cap ,"$875,000 ",-
277,"$875,000 ",24,"$875,000",1.27,-,Linus Omark,LW,"$87,500",Edmonton Oilers 2011-2012 Salary Cap ,"$875,000 ",-
278,"$850,000 ",23,"$770,000",1.24,"$150,000",Jeff Petry,D,"$85,000",Edmonton Oilers 2011-2012 Salary Cap ,"$850,000 ","$855,000"
279,"$845,333 ",21,"$787,500",1.23,"$312,500",Jordan Eberle,RW,"$87,500",Edmonton Oilers 2011-2012 Salary Cap ,"$845,333 ","$875,000"
280,"$825,000 ",0,"$825,000",1.20,-,Darcy Hordichuk,LW,-,Edmonton Oilers 2011-2012 Salary Cap ,"$825,000 ",-
281,"$800,000 ",25,"$800,000",1.16,-,Devan Dubnyk,G,-,Edmonton Oilers 2011-2012 Salary Cap ,"$800,000 ","$800,000"
282,"$745,000 ",24,"$680,000",1.08,"$85,000",Chris Vandevelde,C,"$85,000",Edmonton Oilers 2011-2012 Salary Cap ,"$745,000 ","$765,000"
283,"$735,000 ",24,"$735,000",1.07,-,Taylor Chorney,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$735,000 ",-
284,"$690,000 ",0,"$640,000",1.00,-,Ryan Martindale,C,"$90,000",Edmonton Oilers 2011-2012 Salary Cap ,"$690,000 ",-
285,"$525,000 ",27,"$525,000",0.76,-,Corey Potter,D,-,Edmonton Oilers 2011-2012 Salary Cap ,"$525,000 ","$525,000"
286,"$7,142,875 ",32,"$7,142,875",12.62,-,Brian Campbell,D,-,Florida Panthers 2011-2012 Salary Cap ,"$7,142,875 ","$7,142,875"
287,"$4,500,000 ",27,"$4,500,000",7.95,-,Tomas Fleischmann,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$4,500,000 ","$4,500,000"
288,"$4,125,000 ",35,"$4,000,000",7.29,-,Ed Jovanovski,D,-,Florida Panthers 2011-2012 Salary Cap ,"$4,125,000 ",-
289,"$3,800,000 ",0,"$4,000,000",6.72,-,Wojtek Wolski,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$3,800,000 ",-
290,"$3,500,000 ",27,"$3,500,000",6.19,-,Scottie Upshall,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
291,"$3,100,000 ",28,"$4,000,000",5.48,-,Stephen Weiss,RW,-,Florida Panthers 2011-2012 Salary Cap ,"$3,100,000 ","$4,000,000"
292,"$3,000,000 ",29,"$3,150,000",5.30,-,Tomas Kopecky,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$3,000,000 ","$3,150,000"
293,"$2,750,000 ",27,"$2,750,000",4.86,-,Sean Bergenheim,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$2,750,000 ","$2,750,000"
294,"$1,700,000 ",28,"$1,700,000",3.00,-,Marcel Goc,C,-,Florida Panthers 2011-2012 Salary Cap ,"$1,700,000 ","$1,700,000"
295,"$1,600,000 ",25,"$1,600,000",2.83,-,Mike Santorelli,RW,-,Florida Panthers 2011-2012 Salary Cap ,"$1,600,000 ","$1,600,000"
296,"$1,500,000 ",35,"$1,500,000",2.65,-,Jose Theodore,G,-,Florida Panthers 2011-2012 Salary Cap ,"$1,500,000 ",-
297,"$1,300,000 ",21,"$875,000",2.30,-,Jacob Markstrom,G,"$87,500",Florida Panthers 2011-2012 Salary Cap ,"$1,300,000 ","$875,000"
298,"$1,200,000 ",34,"$1,500,000",2.12,-,Scott Clemmensen,G,-,Florida Panthers 2011-2012 Salary Cap ,"$1,200,000 ","$1,500,000"
299,"$1,100,000 ",19,-,1.94,-,Quinton Howden,LW,"$90,000",Florida Panthers 2011-2012 Salary Cap ,"$1,100,000 ",-
300,"$950,000 ",0,"$900,000",1.68,-,Matt Bradley,RW,-,Florida Panthers 2011-2012 Salary Cap ,"$950,000 ",-
301,"$900,000 ",20,"$900,000",1.59,"$425,000",Dmitry Kulikov,D,"$90,000",Florida Panthers 2011-2012 Salary Cap ,"$900,000 ","$990,000"
302,"$900,000 ",33,"$900,000",1.59,-,Mike Weaver,D,-,Florida Panthers 2011-2012 Salary Cap ,"$900,000 ","$900,000"
303,"$900,000 ",19,"$810,000",1.59,"$2,300,000",Erik Gudbranson,D,"$90,000",Florida Panthers 2011-2012 Salary Cap ,"$900,000 ","$900,000"
304,"$900,000 ",19,-,1.59,-,Alex Petrovic,D,"$90,000",Florida Panthers 2011-2012 Salary Cap ,"$900,000 ","$270,000"
305,"$875,000 ",21,"$787,500",1.55,-,Colby Robak,D,"$87,500",Florida Panthers 2011-2012 Salary Cap ,"$875,000 ","$787,500"
306,"$851,625 ",23,"$803,250",1.51,-,Shawn Matthias,C,-,Florida Panthers 2011-2012 Salary Cap ,"$851,625 ","$803,250"
307,"$825,000 ",25,"$825,000",1.46,-,Jack Skille,RW,-,Florida Panthers 2011-2012 Salary Cap ,"$825,000 ","$825,000"
308,"$800,000 ",32,"$800,000",1.41,-,Jerred Smithson,C,-,Florida Panthers 2011-2012 Salary Cap ,"$800,000 ",-
309,"$787,500 ",22,"$787,500",1.39,-,Keaton Ellerby,D,-,Florida Panthers 2011-2012 Salary Cap ,"$787,500 ",-
310,"$761,667 ",22,"$590,000",1.35,-,Scott Timmins,C,"$40,000",Florida Panthers 2011-2012 Salary Cap ,"$761,667 ",-
311,"$750,000 ",28,"$750,000",1.33,-,Ryan Carter,LW,-,Florida Panthers 2011-2012 Salary Cap ,"$750,000 ","$750,000"
312,"$750,000 ",26,"$750,000",1.33,-,Tyson Strachan,D,-,Florida Panthers 2011-2012 Salary Cap ,"$750,000 ","$750,000"
313,"$700,000 ",30,"$700,000",1.24,-,Bracken Kearns,C,-,Florida Panthers 2011-2012 Salary Cap ,"$700,000 ",-
314,"$675,000 ",26,"$700,000",1.19,-,Jason Garrison,D,-,Florida Panthers 2011-2012 Salary Cap ,"$675,000 ","$700,000"
315,"$667,500 ",23,"$600,000",1.18,-,Eric Selleck,LW,"$25,000",Florida Panthers 2011-2012 Salary Cap ,"$667,500 ",-
316,"$600,000 ",0,"$600,000",1.06,-,John Madden,C,-,Florida Panthers 2011-2012 Salary Cap ,"$600,000 ",-
317,"$575,000 ",0,"$575,000",1.02,-,Brian Foster,G,-,Florida Panthers 2011-2012 Salary Cap ,"$575,000 ",-
318,"$550,000 ",0,"$550,000",0.97,-,Michael Caruso,D,-,Florida Panthers 2011-2012 Salary Cap ,"$550,000 ",-
319,"$550,000 ",0,"$550,000",0.97,-,Bill Thomas,RW,-,Florida Panthers 2011-2012 Salary Cap ,"$550,000 ",-
320,"$525,000 ",25,"$525,000",0.93,-,Mike Kostka,D,-,Florida Panthers 2011-2012 Salary Cap ,"$525,000 ",-
321,- ,18,-,0.00,-,Jonathan Huberdeau,LW,"$92,500",Florida Panthers 2011-2012 Salary Cap ,- ,"$92,500"
322,"$7,000,000 ",21,"$6,000,000",9.49,-,Drew Doughty,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$7,000,000 ","$6,000,000"
323,"$6,800,000 ",24,"$6,400,000",9.22,-,Anze Kopitar,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$6,800,000 ","$6,400,000"
324,"$5,750,000 ",26,"$6,600,000",7.80,-,Mike Richards,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$5,750,000 ","$6,600,000"
325,"$5,272,727 ",26,"$6,000,000",7.15,-,Jeff Carter,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$5,272,727 ","$6,000,000"
326,"$4,357,142 ",24,"$2,500,000",5.91,-,Jack Johnson,D,"$1,000,000",Los Angeles Kings 2011-2012 Salary Cap ,"$4,357,142 ","$3,500,000"
327,"$4,250,000 ",29,"$4,250,000",5.76,-,Dustin Penner,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$4,250,000 ",-
328,"$3,650,000 ",29,"$3,900,000",4.95,-,Justin Williams,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,650,000 ","$3,900,000"
329,"$3,600,000 ",29,"$3,400,000",4.88,-,Jarret Stoll,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,600,000 ","$3,400,000"
330,"$3,500,000 ",31,"$3,500,000",4.75,-,Simon Gagne,LW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
331,"$3,500,000 ",34,"$3,500,000",4.75,-,Willie Mitchell,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,500,000 ","$3,500,000"
332,"$3,400,000 ",32,"$3,400,000",4.61,-,Rob Scuderi,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,400,000 ","$3,400,000"
333,"$3,175,000 ",26,"$3,500,000",4.31,-,Dustin Brown,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$3,175,000 ","$3,500,000"
334,"$2,950,000 ",28,"$3,000,000",4.00,-,Matt Greene,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$2,950,000 ","$3,000,000"
335,"$1,800,000 ",25,"$1,800,000",2.44,-,Jonathan Quick,G,-,Los Angeles Kings 2011-2012 Salary Cap ,"$1,800,000 ","$1,800,000"
336,"$1,250,000 ",23,"$975,000",1.70,-,Jonathan Bernier,G,-,Los Angeles Kings 2011-2012 Salary Cap ,"$1,250,000 ","$975,000"
337,"$1,175,000 ",26,"$1,000,000",1.59,-,Brad Richardson,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$1,175,000 ","$1,000,000"
338,"$900,000 ",0,"$900,000",1.22,-,Scott Parse,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$900,000 ",-
339,"$825,000 ",26,"$825,000",1.12,-,Colin Fraser,C,"$825,000",Los Angeles Kings 2011-2012 Salary Cap ,"$825,000 ",-
340,"$816,667 ",22,"$650,000",1.11,-,Stefan Legein,RW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$816,667 ",-
341,"$816,666 ",22,"$787,500",1.11,"$500,000",Thomas Hickey,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$816,666 ","$787,500"
342,"$816,666 ",21,"$787,500",1.11,-,Slava Voynov,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$816,666 ","$787,500"
343,"$816,666 ",21,"$575,000",1.11,-,Andrei Loktionov,C,-,Los Angeles Kings 2011-2012 Salary Cap ,"$816,666 ",-
344,"$737,500 ",24,"$737,500",1.00,-,Alec Martinez,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$737,500 ","$737,500"
345,"$725,000 ",24,"$700,000",0.98,-,Trevor Lewis,C,"$50,000",Los Angeles Kings 2011-2012 Salary Cap ,"$725,000 ","$750,000"
346,"$710,000 ",20,"$675,000",0.96,"$135,000",Kyle Clifford,C,"$90,000",Los Angeles Kings 2011-2012 Salary Cap ,"$710,000 ","$765,000"
347,"$616,667 ",26,"$625,000",0.84,-,Davis Drewiske,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$616,667 ",-
348,"$606,666 ",22,"$525,000",0.82,"$285,000",Jacob Muzzin,D,"$90,000",Los Angeles Kings 2011-2012 Salary Cap ,"$606,666 ","$615,000"
349,"$605,000 ",24,"$605,000",0.82,-,Richard Clune,LW,-,Los Angeles Kings 2011-2012 Salary Cap ,"$605,000 ",-
350,"$577,500 ",23,"$577,500",0.78,-,Andrew Campbell,D,-,Los Angeles Kings 2011-2012 Salary Cap ,"$577,500 ","$577,500"
351,"$575,000 ",21,"$575,000",0.78,-,Brandon Kozun,RW,"$50,000",Los Angeles Kings 2011-2012 Salary Cap ,"$575,000 ",-
352,"$566,666 ",22,"$495,000",0.77,"$15,000",Dwight King,LW,"$60,000",Los Angeles Kings 2011-2012 Salary Cap ,"$566,666 ","$555,000"
