,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
140,19,1026,663,39.3,1.6,-13.5,769,518,40.2,0.0,60,39,9.1,92.6,101.7,Nikita Zadorov,D,50.0,11,17:42,15:43,104.0,51.8,48.2,Buffalo Sabres
141,25,767,654,46.0,2.3,0.1,511,474,48.1,3.4,52,42,10.5,91.3,101.8,Mikael Backlund,C,53.6,58,17:45,14:24,194.0,60.9,39.1,Calgary Flames
142,22,133,100,42.9,-1.8,-2.1,88,68,43.6,-3.9,15,3,10.4,87.1,97.5,Sven Baertschi,LW,61.1,5,9:13,9:04,18.0,52.0,48.0,Calgary Flames
143,18,6,9,60.0,,0.0,4,7,63.6,,1,0,16.7,50.0,66.7,Sam Bennett,C,33.3,2,16:00,15:06,6.0,28.6,71.4,Calgary Flames
144,28,539,386,41.7,-3.4,-3.2,354,280,44.2,-2.2,62,16,5.3,91.9,97.2,Brandon Bollig,LW,59.6,15,8:36,8:23,114.0,60.2,39.8,Calgary Flames
145,24,1046,753,41.9,-4.5,-1.5,698,562,44.6,-2.5,78,25,10.9,92.2,103.1,Lance Bouma,C,58.4,22,14:01,12:05,178.0,65.4,34.6,Calgary Flames
146,24,1680,1446,46.3,2.6,-2.6,1178,1038,46.8,1.3,81,88,10.2,92.4,102.6,T.J. Brodie,D,47.0,71,25:13,20:44,283.0,59.5,40.5,Calgary Flames
147,25,695,613,46.9,2.1,-0.4,465,431,48.1,2.4,57,23,8.7,90.4,99.1,Paul Byron,C,54.4,46,14:28,12:33,114.0,58.3,41.7,Calgary Flames
148,25,863,655,43.1,-1.7,-8.0,583,454,43.8,-2.6,64,33,9.1,94.0,103.0,Joe Colborne,C,51.9,26,15:25,13:04,129.0,52.2,47.8,Calgary Flames
149,29,582,491,45.8,1.9,-1.9,374,348,48.2,3.3,56,17,7.8,91.5,99.2,Raphael Diaz,D,39.4,12,12:01,10:59,132.0,51.6,48.4,Calgary Flames
150,32,1120,752,40.2,-6.4,-7.3,768,559,42.1,-5.5,76,39,6.9,91.0,97.9,Deryk Engelland,D,44.1,21,14:23,13:21,118.0,60.9,39.1,Calgary Flames
151,22,258,216,45.6,1.1,-1.7,173,162,48.4,1.8,26,11,6.1,95.1,101.3,Micheal Ferland,LW,53.7,19,10:31,10:05,67.0,55.1,44.9,Calgary Flames
152,21,1220,1095,47.3,3.7,1.3,847,783,48.0,2.9,80,78,12.2,90.8,102.9,Johnny Gaudreau,LW,59.2,67,17:43,14:44,282.0,44.0,56.0,Calgary Flames
153,31,1119,1108,49.8,6.9,0.0,778,782,50.1,5.9,61,51,10.7,91.6,102.3,Mark Giordano,D,44.0,35,25:11,19:42,357.0,56.4,43.6,Calgary Flames
154,32,757,632,45.5,0.9,-4.1,529,442,45.5,-0.4,53,42,10.4,92.2,102.6,Curtis Glencross,LW,54.4,29,16:41,14:09,160.0,58.5,41.5,Calgary Flames
155,21,635,449,41.4,-4.7,-4.2,416,328,44.1,-2.7,48,16,10.1,89.8,99.9,Markus Granlund,C,53.7,27,13:22,11:59,121.0,47.8,52.2,Calgary Flames
156,31,1159,1079,48.2,5.1,0.8,810,770,48.7,4.1,78,32,13.1,90.8,104.0,Jiri Hudler,C,58.5,43,18:01,14:49,270.0,45.1,54.9,Calgary Flames
157,30,998,776,43.7,-1.6,0.6,676,569,45.7,-0.8,67,26,8.8,91.6,100.5,David Jones,RW,55.3,24,14:20,13:18,206.0,64.4,35.6,Calgary Flames
158,24,738,666,47.4,1.4,-0.4,479,473,49.7,2.2,60,29,10.9,89.9,100.7,Josh Jooris,RW,54.2,39,14:30,12:38,168.0,48.7,51.3,Calgary Flames
159,24,10,11,52.4,4.0,0.1,7,8,53.3,3.3,2,0,0.0,100.0,100.0,Corban Knight,C,50.0,0,6:24,6:24,4.0,16.7,83.3,Calgary Flames
160,21,9,15,62.5,,-0.2,7,11,61.1,,1,2,12.5,83.3,95.8,Brett Kulak,D,0.0,0,19:31,18:04,2.0,0.0,100.0,Calgary Flames
161,33,61,46,43.0,0.3,-0.7,41,35,46.1,2.2,8,0,0.0,92.6,92.6,Brian McGrattan,RW,66.7,3,6:38,6:22,15.0,47.2,52.8,Calgary Flames
162,20,1355,1161,46.1,2.0,-7.9,962,821,46.0,-0.1,81,52,10.0,92.4,102.4,Sean Monahan,C,55.5,81,19:37,15:47,344.0,52.6,47.4,Calgary Flames
163,20,59,35,37.2,-6.0,-1.3,37,23,38.3,-8.7,6,0,5.3,100.0,105.3,Emile Poirier,RW,42.9,3,7:59,7:47,7.0,56.0,44.0,Calgary Flames
164,31,47,50,51.5,10.6,0.8,28,38,57.6,14.5,6,5,4.0,87.5,91.5,Corey Potter,D,42.9,1,9:40,9:14,7.0,28.6,71.4,Calgary Flames
165,23,10,13,56.5,,-0.3,8,11,57.9,,1,0,12.5,71.4,83.9,John Ramage,D,100.0,0,18:10,18:10,8.0,0.0,100.0,Calgary Flames
166,29,796,614,43.5,-1.4,-8.9,517,419,44.8,-1.4,57,28,8.9,90.1,98.9,Mason Raymond,LW,57.9,24,14:49,12:29,214.0,48.1,51.9,Calgary Flames
167,22,37,29,43.9,-4.8,-1.0,25,16,39.0,-12.2,4,0,0.0,82.4,82.4,Max Reinhart,C,27.3,0,8:05,8:05,11.0,50.0,50.0,Calgary Flames
168,27,1800,1353,42.9,-3.3,-12.9,1226,964,44.0,-3.6,79,66,11.9,92.3,104.2,Kris Russell,D,44.6,51,23:57,20:01,249.0,49.8,50.2,Calgary Flames
169,27,191,218,53.3,12.8,3.1,117,159,57.6,14.9,19,9,11.5,91.5,103.0,David Schlemko,D,48.6,3,12:39,11:49,37.0,50.0,50.0,Calgary Flames
170,28,140,102,42.1,-0.2,-3.6,91,71,43.8,-0.7,12,1,3.9,85.9,89.9,Devin Setoguchi,RW,46.2,0,12:09,10:42,26.0,52.3,47.7,Calgary Flames
171,24,137,82,37.4,-4.6,-4.4,95,61,39.1,-6.2,11,1,8.3,88.3,96.6,Drew Shore,C,65.4,1,10:40,10:07,26.0,63.9,36.1,Calgary Flames
172,28,436,313,41.8,-4.6,-2.5,291,234,44.6,-2.7,31,10,5.1,89.8,94.9,Ladislav Smid,D,50.0,4,13:58,12:38,42.0,59.2,40.8,Calgary Flames
173,31,642,516,44.6,-0.6,-1.4,463,377,44.9,-1.2,59,30,8.0,94.8,102.8,Matt Stajan,C,50.0,33,11:60,10:25,94.0,66.0,34.0,Calgary Flames
174,31,1836,1401,43.3,-2.8,-13.3,1241,987,44.3,-3.3,80,92,10.8,91.8,102.6,Dennis Wideman,D,45.8,51,24:38,19:58,378.0,50.4,49.6,Calgary Flames
175,25,19,19,50.0,-0.8,-0.4,17,12,41.4,-14.2,3,0,0.0,100.0,100.0,David Wolf,LW,20.0,1,9:23,9:23,5.0,52.2,47.8,Calgary Flames
176,21,12,11,47.8,,-0.2,7,5,41.7,,1,0,0.0,40.0,40.0,Tyler Wotherspoon,D,33.3,0,20:19,15:43,6.0,80.0,20.0,Calgary Flames
177,26,649,602,48.1,-3.8,-4.2,472,463,49.5,-2.5,49,28,7.9,92.8,100.7,Brett Bellemore,D,41.9,9,16:23,15:08,62.0,55.1,44.9,Carolina Hurricanes
178,23,124,160,56.3,-0.1,0.4,97,123,55.9,1.3,10,7,5.7,85.9,91.6,Danny Biega,D,28.0,1,16:09,16:03,25.0,42.2,57.8,Carolina Hurricanes
179,25,306,292,48.8,-1.9,-3.7,221,220,49.9,-0.5,31,3,7.1,92.8,99.9,Zach Boychuk,LW,61.4,9,10:38,10:09,57.0,49.5,50.5,Carolina Hurricanes
180,22,51,43,45.7,-4.1,-0.8,34,29,46.0,-3.3,7,0,6.3,79.2,85.4,Patrick Brown,C,40.0,1,8:53,7:20,10.0,48.1,51.9,Carolina Hurricanes
181,31,726,575,44.2,-10.0,-8.2,525,433,45.2,-8.4,71,14,6.0,90.7,96.7,Patrick Dwyer,RW,55.8,26,12:46,10:26,138.0,54.6,45.4,Carolina Hurricanes
182,22,1478,1761,54.4,3.8,-3.4,1128,1285,53.3,2.7,82,50,6.5,89.9,96.4,Justin Faulk,D,52.7,70,24:26,19:27,452.0,48.8,51.2,Carolina Hurricanes
183,27,936,1082,53.6,2.0,2.3,688,810,54.1,3.0,78,38,5.5,90.7,96.2,Nathan Gerbe,LW,61.5,51,16:26,13:41,382.0,47.6,52.4,Carolina Hurricanes
184,32,736,702,48.8,-3.1,-3.5,545,514,48.5,-3.2,55,16,6.0,89.3,95.2,Tim Gleason,D,51.8,6,16:39,14:24,85.0,46.1,53.9,Carolina Hurricanes
185,33,1311,1398,51.6,-1.1,-4.4,967,1047,52.0,0.1,81,48,6.5,90.8,97.3,Ron Hainsey,D,47.4,22,21:06,18:30,175.0,46.4,53.6,Carolina Hurricanes
186,32,278,298,51.7,-0.3,-2.1,204,216,51.4,-0.2,20,5,5.0,91.8,96.9,Jay Harrison,D,37.7,7,16:29,13:43,61.0,56.6,43.4,Carolina Hurricanes
187,29,51,56,52.3,-8.5,-0.8,34,32,48.5,-10.7,3,0,7.1,85.2,92.3,Jack Hillen,D,30.8,2,18:36,18:13,13.0,33.3,66.7,Carolina Hurricanes
188,24,475,517,52.1,-0.6,-1.8,338,370,52.3,0.2,38,19,6.1,89.8,95.9,Michal Jordan,D,51.8,8,15:57,14:51,85.0,39.9,60.1,Carolina Hurricanes
189,34,769,948,55.2,1.7,5.0,569,696,55.0,2.4,57,38,5.8,91.0,96.8,John-Michael Liles,D,46.4,19,19:09,16:39,194.0,45.3,54.7,Carolina Hurricanes
190,20,984,1172,54.4,3.1,-0.2,738,857,53.7,2.8,81,42,5.5,89.3,94.9,Elias Lindholm,C,56.3,36,16:25,13:39,302.0,41.9,58.1,Carolina Hurricanes
191,21,37,16,30.2,-25.2,-0.9,28,7,20.0,-41.5,2,0,0.0,89.5,89.5,Keegan Lowe,D,0.0,2,13:51,13:51,4.0,45.0,55.0,Carolina Hurricanes
192,25,575,470,45.0,-7.3,-0.4,419,362,46.4,-6.0,65,19,7.1,90.7,97.8,Brad Malone,C,54.7,16,10:09,9:32,117.0,56.4,43.6,Carolina Hurricanes
193,31,910,695,43.3,-11.1,-11.8,651,523,44.5,-9.1,82,14,9.9,90.2,100.1,Jay McClement,C,56.2,42,13:35,11:04,121.0,61.1,38.9,Carolina Hurricanes
194,21,545,542,49.9,-2.0,-3.3,409,384,48.4,-3.8,37,30,6.5,89.6,96.1,Ryan Murphy,D,48.0,20,18:17,16:05,127.0,39.3,60.7,Carolina Hurricanes
195,25,752,826,52.3,0.7,1.4,549,586,51.6,0.6,68,29,6.2,90.5,96.7,Riley Nash,C,54.4,52,16:18,12:42,171.0,47.9,52.1,Carolina Hurricanes
196,23,447,559,55.6,1.4,3.3,331,413,55.5,2.3,41,12,7.2,92.5,99.7,Andrej Nestrasil,C,54.1,27,14:05,13:03,122.0,43.5,56.5,Carolina Hurricanes
197,21,948,1111,54.0,2.4,-1.9,719,828,53.5,2.4,80,34,6.1,90.3,96.4,Victor Rask,C,58.2,46,16:20,13:14,297.0,43.1,56.9,Carolina Hurricanes
198,23,80,74,48.1,-10.2,-0.4,62,50,44.6,-12.7,6,3,0.0,88.6,88.6,Rasmus Rissanen,D,33.3,0,14:59,14:07,9.0,25.5,74.5,Carolina Hurricanes
199,28,1007,1128,52.8,2.2,-2.7,750,829,52.5,2.3,57,46,6.4,91.0,97.4,Andrej Sekera,D,36.4,42,22:46,18:35,214.0,51.2,48.8,Carolina Hurricanes
200,30,643,821,56.1,3.7,-5.0,483,579,54.5,2.7,57,34,7.6,89.0,96.6,Alexander Semin,RW,44.9,48,15:55,14:11,207.0,39.1,60.9,Carolina Hurricanes
201,23,14,11,44.0,-5.6,0.2,13,9,40.9,-8.1,3,1,0.0,100.0,100.0,Justin Shugg,RW,75.0,0,5:42,5:39,4.0,55.6,44.4,Carolina Hurricanes
202,22,966,1072,52.6,0.4,-1.3,724,788,52.1,0.3,77,42,5.3,89.8,95.1,Jeff Skinner,LW,51.8,62,16:03,13:52,452.0,40.7,59.3,Carolina Hurricanes
203,30,1044,1391,57.1,7.2,5.9,792,981,55.3,5.1,77,47,6.0,89.9,95.9,Eric Staal,C,54.2,38,18:51,15:56,450.0,45.4,54.6,Carolina Hurricanes
204,26,596,842,58.6,8.2,4.1,466,603,56.4,5.6,46,24,5.8,90.2,96.0,Jordan Staal,C,52.6,39,18:33,16:21,175.0,48.1,51.9,Carolina Hurricanes
205,23,26,19,42.2,-6.5,-0.2,20,16,44.4,-4.4,4,1,0.0,85.7,85.7,Brody Sutter,C,0.0,0,7:26,7:25,2.0,50.0,50.0,Carolina Hurricanes
206,25,590,634,51.8,0.7,1.4,436,463,51.5,0.2,57,20,6.6,91.0,97.6,Chris Terry,LW,53.4,21,12:43,11:21,133.0,46.4,53.6,Carolina Hurricanes
207,26,615,760,55.3,4.8,-6.6,456,535,54.0,3.4,52,18,6.0,89.1,95.2,Jiri Tlusty,LW,52.2,24,17:12,13:54,186.0,44.1,55.9,Carolina Hurricanes
208,22,15,6,28.6,-20.1,0.1,8,5,38.5,-11.5,2,0,0.0,66.7,66.7,Brendan Woods,LW,75.0,0,6:02,6:02,4.0,50.0,50.0,Carolina Hurricanes
209,22,26,29,52.7,-1.0,-0.4,17,19,52.8,4.9,3,0,0.0,92.3,92.3,Kyle Baun,RW,50.0,1,12:32,12:32,8.0,28.6,71.4,Chicago Blackhawks
210,28,775,922,54.3,0.5,6.4,588,659,52.8,-0.2,80,20,6.8,93.8,100.6,Bryan Bickell,LW,57.9,26,12:05,11:19,195.0,29.8,70.2,Chicago Blackhawks
211,30,299,292,49.4,-4.6,0.4,212,213,50.1,-2.9,39,5,6.8,95.0,101.9,Daniel Carcillo,LW,58.3,6,8:11,8:09,72.0,58.2,41.8,Chicago Blackhawks
212,22,40,41,50.6,0.0,-1.0,32,27,45.8,-7.0,4,2,15.0,91.3,106.3,Adam Clendening,D,20.0,0,13:10,9:33,10.0,38.9,61.1,Chicago Blackhawks
213,28,79,88,52.7,0.6,-1.3,63,64,50.4,-2.0,7,2,4.5,93.5,98.0,Kyle Cumiskey,D,41.7,1,13:18,12:24,12.0,41.4,58.6,Chicago Blackhawks
214,23,53,43,44.8,-5.0,0.0,41,33,44.6,-3.4,4,0,14.3,86.7,101.0,Klas Dahlbeck,D,40.0,1,10:24,10:24,10.0,36.1,63.9,Chicago Blackhawks
215,21,14,18,56.3,12.5,0.1,8,14,63.6,22.0,2,0,0.0,100.0,100.0,Phillip Danault,C,50.0,0,9:30,8:19,4.0,15.4,84.6,Chicago Blackhawks
216,28,114,142,55.5,3.9,1.4,90,104,53.6,2.5,13,2,3.6,97.1,100.8,Andrew Desjardins,C,66.7,4,11:60,11:04,24.0,67.8,32.2,Chicago Blackhawks
217,23,60,80,57.1,1.0,1.6,45,56,55.4,-1.6,8,1,8.5,90.0,98.5,Tim Erixon,D,46.2,1,9:59,9:58,13.0,26.5,73.5,Chicago Blackhawks
218,20,34,43,55.8,1.5,1.0,24,33,57.9,6.3,5,0,0.0,92.9,92.9,Ryan Hartman,RW,72.7,0,8:17,8:15,11.0,42.3,57.7,Chicago Blackhawks
219,27,1332,1529,53.4,-0.7,7.7,982,1112,53.1,0.3,82,70,7.2,95.1,102.3,Niklas Hjalmarsson,D,40.9,41,21:52,19:14,237.0,52.3,47.7,Chicago Blackhawks
220,36,1010,1277,55.8,2.6,9.3,772,920,54.4,1.9,82,30,8.9,92.9,101.8,Marian Hossa,RW,55.3,68,18:33,14:31,447.0,44.0,56.0,Chicago Blackhawks
221,26,863,1044,54.7,0.3,5.3,663,771,53.8,0.1,61,30,9.4,92.0,101.5,Patrick Kane,RW,57.6,36,19:51,16:08,323.0,32.1,67.9,Chicago Blackhawks
222,31,1365,1756,56.3,4.1,8.0,1054,1270,54.6,3.2,80,63,8.1,92.3,100.3,Duncan Keith,D,46.3,43,25:33,19:51,369.0,45.6,54.4,Chicago Blackhawks
223,24,760,839,52.5,-1.8,1.2,549,606,52.5,-0.6,81,9,4.6,93.6,98.2,Marcus Kruger,C,65.8,30,13:05,10:47,190.0,75.9,24.1,Chicago Blackhawks
224,23,88,135,60.5,2.2,1.7,60,103,63.2,6.4,15,2,1.2,97.9,99.1,Jeremy Morin,RW,68.3,3,7:44,7:39,41.0,40.3,59.7,Chicago Blackhawks
225,22,342,337,49.6,-3.5,-1.3,246,254,50.8,-1.5,38,3,3.2,93.9,97.0,Joakim Nordstrom,C,48.3,12,10:58,10:13,87.0,85.5,14.5,Chicago Blackhawks
226,33,1226,1300,51.5,-4.4,3.9,880,937,51.6,-2.7,76,44,6.7,93.5,100.2,Johnny Oduya,D,38.2,22,20:17,18:19,199.0,49.0,51.0,Chicago Blackhawks
227,21,11,11,50.0,,-0.3,8,9,52.9,,1,0,20.0,85.7,105.7,Michael Paliotta,D,66.7,0,12:45,12:45,3.0,50.0,50.0,Chicago Blackhawks
228,28,23,32,58.2,3.2,0.4,20,24,54.5,0.2,4,0,4.8,100.0,104.8,Peter Regin,C,60.0,3,8:20,8:05,5.0,47.8,52.2,Chicago Blackhawks
229,34,846,1021,54.7,1.1,0.8,659,738,52.8,0.0,76,31,8.8,92.4,101.2,Brad Richards,C,61.8,22,14:53,12:49,322.0,30.1,69.9,Chicago Blackhawks
230,36,903,1057,53.9,0.9,0.8,695,760,52.2,-0.1,65,36,7.6,91.7,99.4,Michal Rozsival,D,41.2,17,17:01,15:59,136.0,44.4,55.6,Chicago Blackhawks
231,24,486,645,57.0,4.0,4.3,377,465,55.2,3.0,49,29,10.3,94.3,104.6,David Rundblad,D,42.3,10,12:48,12:14,137.0,31.8,68.2,Chicago Blackhawks
232,22,995,1168,54.0,0.1,9.0,744,851,53.4,0.5,82,29,8.5,92.7,101.1,Brandon Saad,LW,62.7,46,17:15,13:58,322.0,42.4,57.6,Chicago Blackhawks
233,29,1365,1530,52.8,-1.7,6.9,1033,1143,52.5,-0.7,82,65,6.8,92.8,99.6,Brent Seabrook,D,47.8,27,22:10,17:53,379.0,44.9,55.1,Chicago Blackhawks
234,33,817,1031,55.8,2.5,2.8,634,740,53.9,1.2,68,25,7.7,89.9,97.5,Patrick Sharp,LW,55.7,38,16:49,13:54,413.0,33.6,66.4,Chicago Blackhawks
235,23,806,986,55.0,1.3,5.3,619,705,53.2,0.3,79,16,6.3,91.5,97.8,Andrew Shaw,C,63.3,17,14:57,12:06,229.0,39.1,60.9,Chicago Blackhawks
236,26,606,594,49.5,-6.0,-1.4,426,419,49.6,-4.9,61,10,5.5,94.2,99.6,Ben Smith,RW,57.5,17,13:35,10:60,134.0,74.6,25.4,Chicago Blackhawks
237,20,343,412,54.6,1.5,3.2,253,311,55.1,4.1,34,15,6.0,94.9,100.9,Teuvo Teravainen,LW,64.1,11,12:47,11:55,103.0,38.2,61.8,Chicago Blackhawks
238,39,187,155,45.3,-9.3,-1.8,147,111,43.0,-10.6,16,6,2.2,95.8,98.0,Kimmo Timonen,D,58.8,0,11:59,11:20,17.0,34.5,65.5,Chicago Blackhawks
239,26,1017,1335,56.8,4.0,14.6,778,955,55.1,3.1,81,34,9.3,94.2,103.5,Jonathan Toews,C,63.2,45,19:33,14:47,304.0,42.6,57.4,Chicago Blackhawks
240,23,171,253,59.7,2.7,3.6,134,180,57.3,0.8,18,4,4.2,93.8,98.0,Trevor van Riemsdyk,D,52.4,9,13:32,13:12,42.0,36.0,64.0,Chicago Blackhawks
241,32,247,232,48.4,-5.9,-1.5,188,176,48.4,-3.7,19,5,5.4,94.0,99.4,Antoine Vermette,C,57.1,5,14:01,13:05,42.0,39.4,60.6,Chicago Blackhawks
242,28,750,882,54.0,0.6,0.1,578,636,52.4,-0.3,61,24,8.6,93.8,102.3,Kris Versteeg,LW,58.8,31,15:51,13:55,228.0,32.6,67.4,Chicago Blackhawks
243,24,14,8,36.4,-11.8,0.0,9,7,43.8,-4.4,1,0,20.0,100.0,120.0,Andrew Agozzino,LW,50.0,1,9:45,9:45,2.0,50.0,50.0,Colorado Avalanche
244,23,1473,1257,46.0,3.4,-2.4,1057,920,46.5,2.9,80,47,11.2,90.3,101.4,Tyson Barrie,D,44.6,40,21:22,18:02,312.0,49.2,50.8,Colorado Avalanche
245,28,8,3,27.3,-25.0,-0.5,6,2,25.0,-26.1,1,0,0.0,100.0,100.0,Patrick Bordeleau,LW,,0,6:46,6:46,0.0,40.0,60.0,Colorado Avalanche
246,37,632,454,41.8,-2.7,-4.1,468,352,42.9,-2.0,57,9,5.9,93.1,98.9,Daniel Briere,C,61.1,23,12:07,10:46,113.0,49.3,50.7,Colorado Avalanche
247,26,63,62,49.6,3.0,-1.4,51,49,49.0,1.4,10,0,8.1,97.6,105.7,Paul Carey,C,35.7,3,7:53,7:52,14.0,47.7,52.3,Colorado Avalanche
248,24,169,88,34.2,-8.6,-1.3,114,62,35.2,-8.9,19,2,4.2,96.2,100.4,Jordan Caron,RW,42.1,1,8:06,8:03,19.0,53.7,46.3,Colorado Avalanche
249,27,631,399,38.7,-5.4,-8.3,461,318,40.8,-3.9,74,16,6.5,94.2,100.6,Marc-Andre Cliche,C,67.3,31,10:36,8:23,101.0,54.5,45.5,Colorado Avalanche
250,24,1420,1106,43.8,-0.2,-7.0,1058,840,44.3,-0.7,82,34,10.1,92.1,102.2,Matt Duchene,C,60.2,49,18:34,15:52,344.0,52.5,47.5,Colorado Avalanche
251,24,54,50,48.1,6.4,-0.5,40,37,48.1,8.4,5,2,3.7,88.9,92.6,Stefan Elliott,D,52.6,1,13:56,11:36,19.0,50.0,50.0,Colorado Avalanche
252,23,652,456,41.2,-3.2,-4.4,442,318,41.8,-3.4,55,11,8.1,91.2,99.3,Dennis Everberg,RW,56.9,20,11:48,10:55,109.0,55.3,44.7,Colorado Avalanche
253,32,1197,773,39.2,-6.2,-15.4,852,551,39.3,-7.0,76,28,11.5,91.9,103.4,Nate Guenin,D,44.7,19,16:51,14:21,85.0,55.6,44.4,Colorado Avalanche
254,23,115,75,39.5,-2.4,0.4,82,51,38.3,-5.0,17,1,7.5,93.1,100.6,Freddie Hamilton,C,50.0,2,7:32,7:12,22.0,48.6,51.4,Colorado Avalanche
255,36,1576,1207,43.4,-0.7,-17.0,1125,919,45.0,0.6,81,30,7.5,91.5,99.0,Jan Hejda,D,48.0,22,20:39,18:03,175.0,55.9,44.1,Colorado Avalanche
256,23,121,80,39.8,-1.5,0.3,80,60,42.9,0.6,13,2,4.0,93.9,97.9,Joey Hishon,C,65.5,5,10:07,8:37,29.0,56.1,43.9,Colorado Avalanche
257,27,1320,980,42.6,-1.8,-10.1,994,742,42.7,-2.8,78,34,7.1,92.9,100.0,Nick Holden,D,47.2,24,19:47,15:46,199.0,54.6,45.4,Colorado Avalanche
258,37,1413,1027,42.1,-2.7,-12.6,1030,754,42.3,-3.5,82,30,10.4,92.3,102.7,Jarome Iginla,RW,54.0,31,18:08,14:59,350.0,54.1,45.9,Colorado Avalanche
259,26,929,819,46.9,4.0,-10.2,688,634,48.0,5.4,47,38,7.8,92.5,100.3,Erik Johnson,D,50.9,26,24:25,19:17,226.0,55.2,44.8,Colorado Avalanche
260,22,1264,1195,48.6,7.0,-2.4,905,874,49.1,6.6,82,34,9.3,90.5,99.8,Gabriel Landeskog,LW,61.3,52,18:30,15:19,349.0,56.1,43.9,Colorado Avalanche
261,19,937,918,49.5,7.5,-3.2,692,689,49.9,7.2,64,38,7.8,90.6,98.4,Nathan MacKinnon,C,59.4,45,17:03,14:30,323.0,50.9,49.1,Colorado Avalanche
262,26,268,177,39.8,-5.5,-6.9,204,140,40.7,-5.1,19,7,8.1,88.9,97.0,Jamie McGinn,LW,70.6,9,14:46,12:41,51.0,53.6,46.4,Colorado Avalanche
263,30,799,527,39.7,-4.9,-10.7,582,413,41.5,-3.6,82,6,8.2,93.1,101.3,Cody McLeod,LW,70.1,11,11:11,9:15,134.0,54.4,45.6,Colorado Avalanche
264,30,1035,758,42.3,-1.7,-8.5,723,550,43.2,-2.1,68,18,8.5,91.3,99.8,John Mitchell,C,51.7,38,15:51,13:58,203.0,55.7,44.3,Colorado Avalanche
265,23,1249,1116,47.2,4.7,-4.7,903,823,47.7,4.4,82,26,9.5,90.4,99.9,Ryan O'Reilly,C,62.6,98,19:43,15:05,273.0,55.5,44.5,Colorado Avalanche
266,26,906,793,46.7,3.0,-7.1,641,571,47.1,2.7,59,17,8.7,91.6,100.3,Zach Redmond,D,52.5,20,17:09,15:04,177.0,49.5,50.5,Colorado Avalanche
267,22,90,78,46.4,4.1,-0.3,66,56,45.9,2.0,11,1,13.3,90.0,103.3,Borna Rendulic,RW,54.5,5,9:24,9:09,11.0,45.9,54.1,Colorado Avalanche
268,22,27,18,40.0,-7.0,-0.6,23,15,39.5,-7.6,3,0,23.1,83.3,106.4,Michael Sgarbossa,C,33.3,0,7:06,6:54,6.0,35.7,64.3,Colorado Avalanche
269,21,10,8,44.4,5.0,0.2,10,7,41.2,4.3,1,0,14.3,87.5,101.8,Duncan Siemens,D,,0,14:00,14:00,0.0,33.3,66.7,Colorado Avalanche
270,21,5,4,44.4,-4.5,-0.2,4,4,50.0,0.7,1,1,0.0,100.0,100.0,Colin Smith,C,100.0,0,6:06,6:06,1.0,14.3,85.7,Colorado Avalanche
271,27,41,54,56.8,11.6,2.2,21,37,63.8,20.9,5,2,10.3,100.0,110.3,Karl Stollery,D,50.0,0,11:25,11:09,6.0,37.8,62.2,Colorado Avalanche
272,27,45,31,40.8,-4.2,-1.1,31,19,38.0,-6.5,3,2,14.3,90.0,104.3,Ben Street,C,57.1,1,11:36,11:36,7.0,38.5,61.5,Colorado Avalanche
273,35,1275,812,38.9,-5.8,-8.1,926,618,40.0,-5.9,65,22,8.5,93.4,101.9,Brad Stuart,D,50.0,15,20:19,17:15,128.0,57.9,42.1,Colorado Avalanche
274,30,708,557,44.0,-0.6,0.2,503,427,45.9,1.0,63,14,9.3,92.0,101.3,Maxime Talbot,C,62.9,37,14:00,11:13,116.0,53.8,46.2,Colorado Avalanche
275,35,1257,941,42.8,-1.4,-12.2,902,677,42.9,-2.4,80,33,10.7,91.5,102.2,Alex Tanguay,LW,61.5,34,18:10,14:07,169.0,54.5,45.5,Colorado Avalanche
276,24,47,41,46.6,-0.7,-0.3,33,32,49.2,2.4,7,2,4.2,91.7,95.8,Tomas Vincour,C,33.3,1,7:10,7:06,6.0,36.6,63.4,Colorado Avalanche
277,27,27,23,46.0,-3.8,-0.6,20,17,45.9,-4.1,3,3,0.0,81.3,81.3,Ryan Wilson,D,37.5,0,11:12,9:49,8.0,43.5,56.5,Colorado Avalanche
278,24,9,11,55.0,8.7,-0.7,8,5,38.5,-8.0,3,0,0.0,100.0,100.0,Luke Adam,C,0.0,0,6:27,6:21,1.0,70.0,30.0,Columbus Blue Jackets
279,20,71,74,51.0,2.2,-1.2,58,50,46.3,-2.2,6,3,7.1,90.5,97.6,Josh Anderson,RW,52.6,3,13:27,13:26,19.0,53.5,46.5,Columbus Blue Jackets
280,26,586,608,50.9,3.2,-1.8,449,459,50.6,3.0,52,21,9.0,89.3,98.3,Artem Anisimov,C,50.3,24,16:22,12:45,175.0,55.3,44.7,Columbus Blue Jackets
281,25,1062,1009,48.7,1.7,-5.4,815,758,48.2,1.4,78,22,7.3,93.0,100.3,Cam Atkinson,RW,62.9,40,16:59,13:38,337.0,49.9,50.1,Columbus Blue Jackets
